steering_angle,throttle,brake,distance_to_object,position_x,position_y,position_z,rotation_yaw,rotation_pitch,rotation_roll,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,lidar_mean_distance,radar_mean_distance,radar_mean_velocity,depth_mean,speed_kmh
-0.004633871,0.0,1.0,0.003339194,-110.0110168,-15.11006355,0.001678848,91.29678345,-9.56e-05,-6.1e-05,-1.57e-05,1.05e-05,9.81000042,9.31e-08,2.69e-08,-4.2e-13,3.598629475,2.308817433,-7.2e-09,19.285852,6.88e-08
-0.06165731,0.395155966,0.0,0.003670498,-108.8207321,-30.99874878,0.001846809,102.2871857,-0.000491774,0.059347872,-0.022176385,-1.233480453,9.807995796,0.000776151,0.000213632,-0.235775307,3.557339191,8.046971524,-5.925337564,17.899714,29.00667464
-0.000879655,0.0,1.0,0.003351259,-48.83547592,-15.6893158,0.001678886,90.08040619,-9.56e-05,-6.1e-05,-1.57e-05,1.05e-05,9.81000042,-3.23e-08,1.89e-09,-9.09e-13,1.992255926,3.280350017,0.00177949,19.24989,4.81e-07
0.0,0.0,1.0,0.003612885,-11.3552351,-68.11334991,0.001808357,-179.3948517,-0.022157133,-6.1e-05,-0.003793438,1.05e-05,9.809999466,0.0,0.0,0.0,2.28052187,2.229988392,0.075992106,17.814173,0.0
0.00061556,0.399463266,0.0,0.0036812,-110.8348541,53.07566833,0.001842651,90.64584351,0.000245887,-0.000274658,0.06009464,0.004370388,9.809313774,7.87e-05,-0.000288645,0.001075092,2.092015028,3.259082509,-6.209166338,14.068155,29.06530921
-0.004333919,0.181082293,0.0,0.003711927,-1.317089319,14.06454277,0.0018573,171.7289886,-0.002260793,0.009001383,-0.520210147,0.034049347,9.81193924,0.000536305,0.000528069,-0.064403594,2.76467061,7.77864416,-6.518996425,17.53021,28.78741875
-0.000439827,0.399450898,0.0,0.003678394,-110.9082413,59.52738953,0.001842651,90.64285278,0.000245887,0.000282098,0.062482066,-0.005749211,9.809329033,-9.93e-06,-0.000288453,-0.001277192,1.359659195,1.748252579,-5.574362822,15.374378,29.06533313
0.0,0.0,1.0,0.00368675,109.5247955,50.04851913,0.001848984,-89.61064148,-0.031432528,-6.1e-05,-0.036677964,-0.004777053,9.833389282,0.0,0.0,0.0,2.564490557,2.049360242,0.0,19.574581,0.0
-0.000694801,0.404805362,0.0,0.003723215,-43.75272369,140.4346619,0.001864662,0.459458113,-0.003510717,0.000720626,-0.591952145,-0.010381668,9.808682442,8.72e-06,0.000556953,-0.001798091,3.180105925,3.711840128,-7.256060548,19.333397,28.84700285
0.0,0.0,1.0,0.003829274,75.3755722,24.89352798,0.001916771,0.160252512,-0.012389963,-6.1e-05,-1.7796278,0.000607017,9.815231323,-5.75e-07,0.0016005,3.02e-06,2.600322485,4.228356009,-4.505890716,22.833601,18.18144852
0.0,0.0,1.0,0.003681588,109.5247955,50.04851913,0.001848984,-89.61064148,-0.031432528,-6.1e-05,-0.005381875,1.05e-05,9.809998512,0.0,0.0,0.0,2.205971718,0.603769664,0.0,19.1625,0.0
-0.016828908,0.0,1.0,0.003341867,106.0300446,50.05837631,0.0016782,-88.89718628,-3.42e-05,-6.1e-05,-5.23e-06,1.05e-05,9.81000042,2.8e-08,-1.05e-08,1.09e-12,2.451189041,4.091801696,-0.820326298,19.425987,6.87e-08
-0.186323911,0.850000024,0.0,0.002984941,-100.2215805,17.97950363,0.001507034,161.2428589,0.058657661,0.129984915,5.189256668,-4.29565239,9.795095444,-0.004466632,0.000118415,-0.483724684,3.821552753,11.98747007,-6.957241461,20.748137,27.90037756
-0.225230575,0.409557223,0.0,0.005306177,97.89499664,15.59740543,0.002672272,-149.9217072,-0.034697358,0.205974504,-0.254353762,-4.414681435,9.746952057,0.030347914,-0.013757112,-0.495858788,2.803315639,12.68216713,-7.092103332,20.511396,28.95791273
-0.002158895,0.850000024,0.0,0.003335755,86.46086884,24.90608406,0.001672554,-0.184936523,0.040489361,0.000775548,4.237003326,-0.015854217,9.806108475,3.08e-05,-0.001231209,-0.005552141,1.010479569,5.488441881,-4.754906341,24.498177,21.86234933
0.0,0.0,1.0,0.00361353,-11.3552351,-68.11334991,0.001808357,-179.3948517,-0.022157133,-6.1e-05,-0.003793438,1.05e-05,9.809999466,0.0,0.0,0.0,1.538097501,2.194211717,0.027275819,17.886425,0.0
-0.010239602,0.0,1.0,0.003349171,-109.9048538,-19.13811684,0.001678619,92.12307739,-6.15e-05,-6.1e-05,-1.05e-05,1.05e-05,9.81000042,-5.56e-08,-3.79e-09,4.65e-13,3.692436218,2.738834644,-1.86e-08,19.17509,3.78e-07
0.0,0.448358774,0.0,0.00337315,4.199046135,-67.94433594,0.00168827,-179.3348694,0.002656943,0.005926528,-0.402254611,-0.043847695,9.857683182,0.000595885,0.000310122,0.051097717,3.892929792,3.845117836,-7.55729061,18.345556,28.83073632
-0.016828908,0.0,1.0,0.00335222,106.0300446,50.05837631,0.0016782,-88.89718628,-3.42e-05,-6.1e-05,-5.23e-06,1.05e-05,9.81000042,2.75e-08,-1.61e-08,2.32e-12,2.413207769,0.57073217,5.84e-09,19.356337,5.49e-07
-0.010239602,0.0,1.0,0.003350998,-109.9048538,-19.13811684,0.001678619,92.12307739,-6.15e-05,-6.1e-05,-1.05e-05,1.05e-05,9.81000042,8.28e-08,1.82e-08,-1.1e-12,3.851406813,4.65411998,-1.59e-08,19.18522,5.15e-07
0.0,0.0,1.0,0.00368675,109.5247955,50.04851913,0.001848984,-89.61064148,-0.031432528,-6.1e-05,-0.005381875,1.05e-05,9.809998512,0.0,0.0,0.0,2.245965481,3.470932481,0.0,19.277063,0.0
-0.00061556,0.248159602,0.0,0.003823861,-6.432676315,-64.55965424,0.001913948,-179.3768158,-0.011905019,0.000175475,-1.031752706,-0.011331387,9.809297562,-5.84e-05,-0.000174686,-0.001073626,3.602264881,5.295640854,-5.729886158,18.77305,25.48443894
-0.000439827,0.393467963,0.0,0.003655092,39.47998428,141.0725098,0.001831779,0.318274587,0.002069547,0.000235585,0.407820284,-0.007303886,9.810214996,-2.34e-05,-0.000512779,-0.00119221,3.331089497,2.804610121,-6.778720507,14.542687,29.13312007
0.0,0.209676981,0.0,0.003421597,82.99887848,24.91552162,0.00171196,0.165159672,-0.005771509,-6.1e-05,0.331512868,-0.000323009,9.80975914,-6.04e-07,-0.000954784,-3.34e-07,1.778924823,11.03715935,-3.611954088,24.72122,15.09722593
-0.00061556,0.665950358,0.0,0.003541859,-52.83465576,-68.54542542,0.001773758,-179.4013367,0.011986981,0.000125752,0.80945605,-0.013458272,9.811098099,-6.67e-05,0.000140075,-0.000952156,3.68615818,3.719297704,-5.386135274,21.235567,26.12886124
-0.081833377,0.388844311,0.0,0.003687022,-95.03083801,-60.14760971,0.001849518,143.346756,-0.000949396,0.077193536,-0.094933391,-1.803868771,9.807226181,0.001608743,0.000589376,-0.240823627,3.53286171,10.91475662,-7.320147082,19.06081,28.9699487
-0.040294308,0.413483679,0.0,0.003668359,96.94056702,125.6117935,0.001842499,-48.64833832,0.000280038,0.041376092,0.232277125,-0.621107161,9.807767868,0.001793482,-0.000819667,-0.137639508,4.209359169,8.157910751,-7.782388575,15.989716,29.16230677
0.0,0.318623543,0.0,0.003689336,-110.389473,13.16323853,0.001850166,90.64639282,-0.001038189,-3.05e-05,-0.792796493,-0.006053269,9.810108185,1.79e-06,0.001092322,1.43e-06,3.243858814,3.129716233,-6.499812308,17.332647,29.01211407
-0.079689056,0.384814203,0.0,0.003673564,-87.33866882,132.802597,0.001847687,33.11217499,-0.000642038,0.066338852,-0.21027483,-2.411290646,9.807685852,-0.000723288,0.000579666,-0.216356128,2.786870718,9.783837061,-7.550612007,18.515656,28.97498055
0.0,0.0,1.0,0.003681588,109.5247955,50.04851913,0.001848984,-89.61064148,-0.031432528,-6.1e-05,-0.005381875,1.05e-05,9.809998512,0.0,0.0,0.0,2.185656548,1.534061276,0.0,19.075954,0.0
0.0,0.0,1.0,0.003681588,109.5247955,50.04851913,0.001848984,-89.61064148,-0.031432528,-6.1e-05,-0.005381875,1.05e-05,9.809998512,0.0,0.0,0.0,2.500494003,2.583711726,0.0,19.181131,0.0
-0.006420093,0.233625874,0.0,0.003831427,-4.243628979,-68.03882599,0.001920357,-179.091095,-0.012963698,-6.1e-05,-0.948718846,-0.047481529,9.813051224,7.66e-05,0.001009225,0.024510777,4.996886253,2.458236409,-6.455229053,19.012291,26.34410368
-0.002369349,0.453328818,0.0,0.003380394,58.70196533,13.34343815,0.001691017,-179.7393341,-0.007110226,-0.007354735,-0.126777768,-0.120666288,9.845080376,-0.000636057,-0.000546958,0.040272288,2.64960742,1.549641448,-7.143950261,17.179258,28.86129803
0.0,0.0,1.0,0.003487286,75.91780853,24.89504051,0.001745338,0.160086066,-0.012116755,-6.1e-05,-0.002074374,1.05e-05,9.81000042,0.0,0.0,0.0,2.261143923,8.067183862,0.0,23.282257,0.0
-0.047145676,0.371626407,0.0,0.003674749,-88.91423798,-64.02861023,0.001844521,153.8795776,-6.15e-05,0.056203455,0.014801681,-0.982456803,9.810017586,0.002691477,0.000374433,-0.154301569,2.836130619,18.66406142,-7.366169915,19.993507,29.02005856
0.0,0.0,1.0,0.00368675,109.5247955,50.04851913,0.001848984,-89.61064148,-0.031432528,-6.1e-05,-0.005381875,1.05e-05,9.809998512,0.0,0.0,0.0,2.31241703,3.46081779,0.351845453,19.039701,0.0
-0.036848441,0.850000024,0.0,0.003512461,87.16763306,-57.82025146,0.001761856,-146.3906097,0.014036038,0.032734618,3.831264734,-0.527178288,9.810547829,0.001538243,-0.003362704,-0.104176857,3.99364543,7.697411508,-6.509538185,20.170435,26.09758013
0.0,0.123488627,0.0,0.003436075,-27.2673893,-64.77836609,0.001720467,-179.4021454,-0.007205849,-6.1e-05,-0.647499859,0.001753856,9.810682297,2.53e-06,0.000111031,7.78e-07,2.130853891,9.422681498,-2.241655704,19.56763,15.07762666
-0.06155834,0.0,0.308958828,0.004383654,-93.19626617,-61.46565628,0.002202454,146.5723877,-0.024103737,0.043385785,-3.504972458,-1.06605947,9.710767746,-0.000763745,0.001792455,-0.192062899,3.620267868,13.45371478,-6.015838307,19.600546,25.31098057
-0.004633871,0.0,1.0,0.003341489,-110.0110168,-15.11006355,0.001678848,91.29678345,-9.56e-05,-6.1e-05,-1.57e-05,1.05e-05,9.81000042,2.06e-08,-8.58e-09,8.88e-13,3.87226367,2.820539766,-9.79e-09,19.302608,4.12e-07
-0.001376435,0.331446946,0.0,0.003870124,-4.369006634,14.51333427,0.001936302,171.5984039,-0.015716264,0.001558362,-1.165752769,0.119204819,9.808096886,5.35e-05,-0.000159913,-0.055728734,2.900503397,6.354837812,-5.288895096,17.357267,26.79751648
-0.055988677,0.382110059,0.0,0.003683102,-86.651474,133.2234039,0.001846199,31.98105049,-0.000396151,0.059104152,-0.007003732,-1.149354935,9.809048653,0.002256542,0.000396793,-0.175935969,3.529476166,9.331873425,-7.418863273,18.749401,28.99363692
0.005975742,0.139151156,0.0,0.003420015,-26.20619965,-68.27336884,0.001712151,-179.7147675,-0.005771509,-0.001068115,-1.551555395,0.015401721,9.802062035,-5.13e-05,0.001560051,0.010006729,2.890497446,0.857895467,-3.278572141,19.123516,15.492126
-0.076918192,0.383107305,0.0,0.003670132,68.04255676,137.348938,0.001846237,-4.793367863,-0.00036883,0.058155023,-0.213912591,-2.396171808,9.808120728,-0.001572047,0.000550372,-0.203117773,4.437941074,5.618926256,-6.688812842,20.397131,28.97894168
-0.077848375,0.387688458,0.0,0.003694067,73.60325623,136.4166412,0.001848946,-12.4201231,-0.000853774,0.072994143,-0.09830974,-1.728775144,9.807530403,0.001478106,0.000562499,-0.229083225,4.977902412,17.15980137,-7.645998754,20.615108,28.97173374
