steering_angle,throttle,brake,distance_to_object,position_x,position_y,position_z,rotation_yaw,rotation_pitch,rotation_roll,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,lidar_mean_distance,radar_mean_distance,radar_mean_velocity,depth_mean,speed_kmh
-0.00061556,0.247345954,0.0,0.004922183,-84.71050262,135.8886261,0.029246654,-1.297180176,-0.007205849,0.137585983,-0.646296918,-0.028213138,9.831607819,0.000498396,0.000402908,-0.001037154,3.191483259,2.074435329,-6.591519747,16.85396,29.20049293
0.068315901,0.376146168,0.0,0.003669264,-145.1914368,109.577774,0.001845531,-95.84471893,-0.000273208,-0.079467759,0.118581176,1.407934785,9.808912277,-0.003700012,0.000419613,0.221352398,2.366765499,2.247125871,-7.058441002,16.412905,29.02752724
0.0,0.386398345,0.0,0.003673466,-121.8277588,37.86806488,0.001843166,134.6704559,0.000163925,-3.05e-05,0.004350822,0.016824147,9.809939384,1.52e-06,-3.48e-07,-0.00453806,1.667843461,7.590835391,-6.906912838,15.622252,29.03444117
0.000673231,0.850000024,0.0,0.002980949,-145.5488129,77.25139618,0.001502934,-90.00750732,0.071737476,-0.000244143,5.402401447,0.005749226,9.90166378,-1.52e-05,0.000336109,0.001244262,2.904571295,4.304894489,-4.330861726,16.808043,19.06316808
-0.003953772,0.403349608,0.0,0.003663325,-109.8258591,132.9840851,0.001842403,179.0718231,0.000300528,0.004217247,0.116413243,-0.08384797,9.809261322,0.000113914,-0.000338665,-0.013291966,1.802724361,2.396258469,-6.431832113,22.763996,29.06356699
0.003236308,0.436732084,0.0,0.003707524,150.206543,-205.2237854,0.001861896,164.7542267,-0.003053094,-0.002410889,-0.204428092,0.064032778,9.808856964,-2.28e-05,0.000121997,0.010530909,4.913155556,4.671144261,-6.589754063,16.521399,28.83504787
0.000439827,0.0,1.0,0.003341341,-103.4693604,0.349138886,0.001678753,0.293697417,-6.15e-05,-6.1e-05,-1.05e-05,1.05e-05,9.81000042,5.8e-08,-4.76e-08,-6.02e-13,2.189574003,2.595727167,-1.65e-09,19.004578,1.72e-07
0.0,0.400918871,0.0,0.003668242,-145.4954987,-25.18992805,0.001842861,-89.97454071,0.000218566,-6.1e-05,0.068785191,-0.005020089,9.809298515,-3.58e-07,-0.000300353,-4.36e-07,2.592531443,2.977398087,-6.917582095,16.833479,29.06303961
0.013952168,0.398701698,0.0,0.003674291,-145.4433136,104.3416977,0.001841717,-91.56083679,0.000409811,-0.021087646,0.129619986,0.297248006,9.809310913,-0.000963439,-0.000324576,0.048618618,2.504723549,0.374369428,-6.84921387,16.101728,29.0770384
0.0,0.0,0.080456287,0.003404059,-145.5445709,71.03956604,0.001709728,-89.97080231,0.023017736,-6.1e-05,-1.666061044,-0.004138827,9.811632156,1.01e-06,0.004744107,2.36e-06,2.957144737,2.538955697,-7.352656684,16.84076,29.80807159
0.000439827,0.0,1.0,0.003341341,-103.4693604,0.349138886,0.001678753,0.293697417,-6.15e-05,-6.1e-05,-1.05e-05,1.05e-05,9.81000042,1.48e-07,-1.43e-08,1.7e-13,1.809042096,2.33214813,5.75e-11,19.007883,3.47e-08
0.004442041,0.0,1.0,0.003351283,-103.5077286,0.352692991,0.001678944,0.071783386,-9.56e-05,-6.1e-05,-1.57e-05,1.05e-05,9.81000042,-1.19e-07,4.71e-08,1.18e-12,1.835714579,5.238072785,-7.56e-06,0.20564716,3.09e-07
0.000439827,0.0,1.0,0.00334901,-103.4693604,0.349138886,0.001678753,0.293697417,-6.15e-05,-6.1e-05,-1.05e-05,1.05e-05,9.81000042,1.75e-08,1.22e-08,4.27e-13,1.641905069,2.182379541,1.96e-09,19.035717,3.09e-07
0.07285542,0.379099637,0.0,0.003688482,-141.4744873,121.7226028,0.001850491,-120.734993,-0.00109966,-0.085815422,0.025611162,1.536651134,9.808182716,-0.003860008,0.000504706,0.23261334,3.980877876,12.71239844,-7.545903976,19.037224,29.00554622
0.000439827,0.0,1.0,0.003341341,-103.4693604,0.349138886,0.001678753,0.293697417,-6.15e-05,-6.1e-05,-1.05e-05,1.05e-05,9.81000042,-1.43e-08,-1.32e-08,-1.28e-12,2.218652487,1.41471101,1.64e-09,18.76537,3.43e-07
0.000439827,0.0,1.0,0.003341341,-103.4693604,0.349138886,0.001678753,0.293697417,-6.15e-05,-6.1e-05,-1.05e-05,1.05e-05,9.81000042,-9.62e-08,2.18e-08,4.49e-13,2.000401497,2.926342406,3.03e-10,19.00452,3.48e-08
0.004442041,0.0,1.0,0.003354523,-103.5077286,0.352692991,0.001678944,0.071783386,-9.56e-05,-6.1e-05,-1.57e-05,1.05e-05,9.81000042,9.84e-08,-5.61e-08,-3.67e-12,1.9430089,2.399139697,3.66e-09,18.946693,4.12e-07
0.004549612,0.0,1.0,0.003971636,-88.05375671,115.110672,0.13119565,89.61947632,-0.70171994,0.033609558,-0.120143443,-0.005754087,9.809263229,-1.77e-06,6.71e-09,-2.94e-06,3.006549835,3.465298771,5.36e-06,18.288195,9.3e-05
0.004442041,0.0,1.0,0.003354548,-103.5077286,0.352692991,0.001678944,0.071783386,-9.56e-05,-6.1e-05,-1.57e-05,1.05e-05,9.81000042,-1.08e-07,5.23e-08,1.65e-12,2.208015919,4.390545185,0.352777185,0.20564716,3.78e-07
