steering_angle,throttle,brake,distance_to_object,position_x,position_y,position_z,rotation_yaw,rotation_pitch,rotation_roll,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,lidar_mean_distance,radar_mean_distance,radar_mean_velocity,depth_mean,speed_kmh
-0.005430923,0.850000024,0.0,0.002923302,-51.08063507,-19.92146492,0.056915034,89.90718079,0.036452718,0.000326744,5.227347851,0.092151642,9.80743885,-0.000115072,-0.003074097,-0.005995193,2.279119492,2.764917798,-0.718927996,20.192963,3.511685949
0.004500736,0.0,1.0,0.003802732,-152.5995483,-138.9592133,0.057354715,-0.397155702,-0.010224792,-0.001892089,-0.880897641,-0.125772953,9.810946465,-1.96e-05,0.000340803,0.07356061,1.986564279,4.32607283,-4.668724899,17.354519,19.45184921
0.0,0.280880511,0.0,0.003807141,31.60258675,24.34623146,0.001919804,-89.97418213,-0.010313585,-6.1e-05,-0.751765847,0.000348389,9.808857918,-1.05e-06,-0.000404108,1.61e-06,3.637523413,4.853982537,-5.366818345,14.774332,20.76273747
0.147498712,0.0,1.0,0.003346007,-53.52046204,-111.195488,0.057129189,70.30287933,-6.15e-05,-6.1e-05,-1.05e-05,1.05e-05,9.81000042,-5.25e-07,-1.38e-08,1.53e-10,4.119708538,7.857428213,2.41e-08,16.230099,9.07e-06
0.147498712,0.0,1.0,0.003346709,-53.52046204,-111.195488,0.057129189,70.30287933,-6.15e-05,-6.1e-05,-1.05e-05,1.05e-05,9.81000042,5.46e-07,4.86e-08,-6.06e-10,4.183593273,10.11653672,-0.03505168,16.023382,9.79e-06
-0.001681123,0.850000024,0.0,0.00304709,45.43288803,-5.2355299,0.001525593,-179.7090149,0.026070831,-0.00012207,4.18581295,0.009098873,9.809897423,-7.91e-05,-0.002700363,0.001416855,2.002272129,0.23408376,-0.521202767,19.185877,2.430973953
0.110014975,0.262147665,0.0,0.003812712,-54.94740677,-114.9973984,0.057359371,65.55464935,-0.011017094,-0.054412834,-1.071826339,2.145546675,9.807948112,0.001997335,0.000350807,0.281912029,4.808019638,12.08212922,-5.284471683,15.864805,21.28187816
-0.000175733,0.401057065,0.0,0.006283258,-136.3880157,147.568634,0.058394909,-179.7662048,-0.019561661,-0.007110596,0.14161253,-0.029405013,9.559762001,-0.000473308,-0.001540892,9.19e-05,3.607928753,5.306378433,-7.260983187,16.621885,29.06570477
-0.004838104,0.0,1.0,0.00335411,9.033507347,91.57533264,0.001678867,0.29488346,-6.15e-05,-6.1e-05,-1.05e-05,1.05e-05,9.81000042,7.49e-07,-5.17e-07,-9.59e-12,2.983462095,3.285333153,-1.77e-08,17.183756,5.97e-06
0.147498056,0.0,1.0,0.00338598,-53.52046585,-111.1955032,0.057146471,70.3028717,-0.003176038,-6.1e-05,-0.00054347,1.05e-05,9.811038017,-6.13e-08,-0.000350158,-6.8e-07,3.778924704,13.3915641,-0.000218179,16.229946,6.55e-05
-0.001645683,0.0,1.0,0.00335271,45.49200058,-5.235286236,0.001678295,-179.7148285,6.83e-06,-6.1e-05,1.17e-06,1.05e-05,9.81000042,-9.09e-08,-6.97e-09,1.65e-11,2.546881676,1.197724981,1.95e-08,19.165869,2.09e-06
0.0,0.358137488,0.0,0.002244732,-124.2932129,147.6253967,0.031047,-179.7562561,0.015839208,0.152500942,-0.007225821,-0.01105231,9.803979874,-0.000552315,0.001295135,-5.65e-05,3.705548048,1.497871027,-7.178560896,17.304037,29.14887645
-0.002136953,0.0,1.0,0.00363157,-102.3897629,-145.610199,0.057271022,-179.2475128,-0.02609132,-0.00012207,-0.02697186,0.00031642,9.823858261,-2.82e-06,-0.001515083,-7.08e-08,3.085646629,3.408356222,-0.00059733,17.770372,0.000244072
