steering_angle,throttle,brake,distance_to_object,position_x,position_y,position_z,rotation_yaw,rotation_pitch,rotation_roll,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,lidar_mean_distance,radar_mean_distance,radar_mean_velocity,depth_mean,speed_kmh
-0.081200927,0.373333901,0.0,0.003668946,108.5420456,-295.192688,0.035507355,147.8136749,-0.000423472,0.030015949,-0.193543792,-1.509364963,9.810430527,-0.007768361,0.000488204,-0.126401156,3.046698093,9.564540321,-7.320774595,14.635865,28.97397534
0.001557644,0.384513348,0.0,0.003624645,352.1837463,-192.3520508,0.006176071,-89.42010498,0.000266377,-0.00189209,0.004842935,-0.019725619,9.810061455,-6.1e-05,6.99e-06,0.009623285,2.035720348,6.339079117,-6.541178582,13.628168,29.03929279
-0.027299024,0.379320771,0.0,0.003670486,75.95433807,-261.2271118,0.035504531,121.6769028,7.51e-05,0.029220322,0.003937602,-0.550888479,9.810255051,0.001276152,0.000259738,-0.088936411,3.727516413,10.09203272,-6.668492776,16.785332,29.00089271
0.004549612,0.0,1.0,0.003326374,200.7701874,-264.7778931,0.021271018,91.08834076,-6.15e-05,-6.1e-05,-1.05e-05,1.05e-05,9.81000042,1.49e-06,-1.66e-06,2.11e-11,2.250447512,8.594190179,-8.83e-10,15.818231,1.6e-06
-0.003000595,0.266613305,0.0,0.003801168,58.78229904,-196.7217102,0.035570603,90.86009979,-0.011201509,0.002328423,-0.86257112,-0.037483394,9.808931351,9.24e-05,-0.000322488,-0.008059705,2.915580511,14.92968078,-5.885300444,19.740881,23.15744853
0.019815553,0.655756295,0.0,0.003657833,70.92098236,-334.8717041,0.001833343,-36.47859192,0.001871472,-0.162963867,0.093547434,4.014341831,9.79861927,-0.000484334,0.00044485,0.159339115,1.30166328,2.593541389,-21.69486977,11.633504,87.05230169
0.000248524,0.850000024,0.0,0.003007851,14.63748646,-203.5826874,0.001520424,-90.1697998,0.055119622,0.004741605,4.214618683,-0.056474686,9.805900574,0.00033025,0.000102012,-0.002345689,1.923497677,1.870727903,-13.44724878,12.667331,58.2538498
-0.26147595,0.850000024,0.0,0.003129661,258.370697,-304.5065918,0.017144622,-98.64972687,-0.045960341,0.130759105,3.27304554,-4.83364296,9.786089897,-0.013670567,0.003594568,-0.458049983,2.982185125,3.871539551,-4.377520805,14.59679,19.0671049
0.379966289,0.850000024,0.0,0.693737209,18.27140617,-175.0035553,-0.007658997,-164.8301239,0.195124835,-0.19216916,0.334117174,7.376229286,11.28115368,0.015707837,0.013262667,0.824618578,5.573203564,27.82406761,-6.610777411,19.584839,26.07459206
0.008608521,0.442828834,0.0,0.003636357,348.9968262,-217.9150391,0.006175346,90.31878662,0.000402981,-0.003631591,0.260120541,0.009174794,9.806915283,1.77e-07,-0.00124798,0.031141562,2.959273338,8.741082888,-7.053894816,12.772393,29.16556664
