steering_angle,throttle,brake,distance_to_object,position_x,position_y,position_z,rotation_yaw,rotation_pitch,rotation_roll,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,lidar_mean_distance,radar_mean_distance,radar_mean_velocity,depth_mean,speed_kmh
0.0,0.850000024,0.0,0.002964145,389.4203796,-210.4239197,0.001504497,90.58848572,0.05789268,-6.1e-05,5.350965977,0.075157642,9.80768013,-6.8e-05,-0.001047005,-0.014033236,1.917448282,3.475994853,-8.485224822,14.294423,38.3878942
0.000439827,0.850000024,0.0,0.002882577,389.4107361,-209.5244141,0.001478901,90.58467865,0.06224351,-0.000518798,5.37078619,-0.01460886,9.806689262,3.2e-05,-0.000675729,0.001563969,1.536565542,2.0467376,-8.926160383,14.393362,40.04835172
0.000870534,0.0,0.699999988,0.006397947,-309.1654358,12.53316784,0.516933024,-179.9223022,-1.180782557,-0.000427246,-6.543722153,0.027421035,9.820108414,0.000106275,-0.011040442,0.002284273,3.086802483,2.740970951,-8.950380868,17.456734,36.11255961
-0.01111956,0.652432621,0.0,0.003653752,0.601902604,281.381134,0.001835346,-73.88442993,0.001475321,0.113167159,0.05213964,-2.685860872,9.804774284,0.00084696,0.000194519,-0.099521019,3.326303244,1.534986566,-18.75057444,17.250446,87.06668721
0.0,0.505630434,0.0,0.003762808,-151.553772,12.74471664,7.241851807,-179.9296417,-2.973693371,0.000352086,-0.503958762,-0.001628844,9.797674179,1.17e-05,-1.2e-05,6.43e-07,2.722069979,0.465159724,-14.73704565,19.303154,57.47267345
0.0,0.527083337,0.0,0.005869299,-12.15440655,13.033391,10.7902565,-179.7624969,-0.874967694,-0.000274658,-0.160053194,0.002901028,9.825888634,1.05e-05,-0.001294725,3.82e-05,1.257131577,1.230420087,-13.55871682,17.381643,57.36435076
-0.01339405,0.653299809,0.0,0.003624328,-51.07191849,367.652832,0.001835651,-45.79759598,0.001400189,0.113766342,0.076888502,-2.794952869,9.804361343,0.000405986,0.000215291,-0.112640679,3.223607779,0.423947833,-18.87654235,16.309946,87.06254436
0.013187388,0.374207437,0.0,0.003642036,389.5552673,-233.579483,0.001843281,89.18066406,0.000136604,-0.015960691,-0.023692459,0.262420356,9.810750961,-0.000798268,0.00027579,0.044206236,1.833589196,0.401964266,-6.389088771,12.835007,29.00588334
0.0,0.505638659,0.0,0.003748552,-189.8178253,12.69253063,5.258236408,-179.9229431,-2.973515749,-3.05e-05,-0.508870244,5.22e-06,9.796480179,1.7e-05,1.91e-05,1.52e-06,2.96709919,1.982036142,-14.30595598,19.035248,57.47286464
-0.013895554,0.65292424,0.0,0.003589038,-508.1662903,246.4024811,0.001837673,87.78504944,0.00109283,0.070818312,0.02984035,-2.072517395,9.80744648,-0.001392157,0.000114484,-0.107523613,2.426580906,3.796585442,-20.91248261,14.12789,87.06305284
0.0,0.519100308,0.0,0.002130606,-281.5253601,12.56902409,1.191581964,-179.9196167,-1.701837182,-0.000183105,-0.29119575,-0.001218678,9.800714493,-8.94e-06,0.000920106,-7.96e-05,3.992098331,3.830445248,-15.15217077,18.214819,57.40655245
0.00061556,0.524473369,0.0,0.989228308,-81.46433258,12.83624744,9.597129822,-179.9367371,-1.122801065,-0.25604248,-0.14400509,0.103883728,9.902152061,0.029601056,-0.005467647,0.002201113,13.84218407,10.05944502,-6.296666945,18.281235,57.37776679
0.025398547,0.379244775,0.0,0.003663016,322.2266846,-351.5117188,0.001844463,30.67757416,-6.15e-05,-0.025756836,-0.046946671,0.474087775,9.810353279,-0.000962551,0.000282336,0.080730133,1.993650317,5.629087714,-7.396364586,12.764641,28.9944461
0.001474831,0.388845295,0.0,0.003990351,389.5194397,-220.6142273,0.002004452,90.49777985,-0.027313925,-0.002319335,-1.304017663,0.081688523,9.806447029,-2.16e-05,-0.001416833,0.004834107,2.11923337,2.209517935,-8.306939976,13.895941,33.33465379
-0.016520193,0.653201818,0.0,0.003638105,-107.7309265,407.9578857,0.001835918,-26.48661423,0.001366038,0.114490516,0.041022599,-2.893002748,9.804145813,-6.3e-06,0.000245154,-0.121393792,2.668874025,1.556225396,-17.83427359,15.672722,87.06103278
0.062612332,0.364874274,0.0,0.003822638,378.9877319,-1.095253229,0.007158031,125.6625671,0.012553887,-0.107330307,-1.046138287,3.306095839,9.802055359,-0.000914808,0.000498724,0.229651541,2.465928555,8.10277536,-10.54078791,15.571733,41.14817905
0.0,0.240864322,0.0,0.003966541,4.473918438,-118.3928375,0.00198637,-90.21697998,-0.02426083,-3.05e-05,-1.888801336,-0.096663952,9.809262276,-9.4e-05,-7.07e-05,0.036466286,1.774206519,1.227917914,-8.228860537,16.140118,36.35258451
0.008252286,0.246969238,0.0,0.003976692,143.4606628,-370.7728882,0.001995716,-5.968755245,-0.025818113,-0.027832029,-1.998374462,0.41967085,9.809096336,-0.001276793,-6.83e-05,0.072997369,3.208921909,2.715425156,-9.381991761,18.10694,38.95363615
0.0,0.505638659,0.0,0.003741504,-207.3868713,12.66910839,4.347457886,-179.9215088,-2.973481655,-0.000152588,-0.503903747,0.000331743,9.797364235,-2.87e-06,8.16e-06,1.54e-06,3.304266691,4.126436091,-13.73345409,19.998629,57.47286331
0.00062201,0.524530351,0.0,0.010444125,-73.49790192,12.84841442,9.739419937,-179.9245148,-1.118894219,0.032592054,-0.092256375,0.215120882,9.987727165,0.017203843,-0.009322076,0.003188617,2.10560894,0.427794313,-13.51231193,17.900566,57.37549837
0.0,0.850000024,0.0,0.003120372,7.702345371,-187.6174927,0.001574154,-90.22509003,0.04591253,-3.05e-05,3.487891674,-0.001322985,9.807208061,4.71e-07,7.85e-05,-2.75e-05,2.550473928,1.33224326,-17.6948448,14.255263,83.29180458
0.0,0.244585082,0.0,0.003658902,-337.140564,12.49499035,0.11911764,-179.9394073,-0.543061495,6.94e-06,-1.172827721,0.148015574,9.804876328,3.8e-05,0.00030551,-0.055961944,2.907603741,1.370343756,-5.592494035,17.743423,25.03473383
0.004569153,0.260787964,0.0,0.003744418,-346.0917969,15.87461853,0.062113285,178.4841461,-0.26031217,0.004123785,-0.860122502,0.198414519,9.8079319,-0.000209221,1.86e-05,-0.050317541,2.228862762,1.923831198,-4.816782612,17.436121,20.51132587
0.0,0.133775815,0.0,0.006016429,-317.1651001,12.52145767,0.373499125,-179.9121094,-0.922300875,-9.16e-05,-0.748268247,-0.13001658,9.814002991,9.6e-05,-0.00731074,0.048796792,2.285331488,4.815002946,-6.565677936,17.402084,29.52160614
0.000175733,0.406483471,0.0,0.00346043,-382.2957764,16.17922211,-0.002882481,179.6326752,0.025394643,0.002484397,0.084330291,0.002587466,9.809903145,1.37e-05,-0.00012739,-0.000111663,2.834639788,1.920079738,-6.471404239,16.577547,29.04998468
0.0,0.850000024,0.0,0.0032343,330.7131653,17.45679474,0.642208457,-179.0137329,1.421854019,-0.009674073,4.291451931,0.069629803,10.0090847,-0.000725523,-0.012949069,0.000633633,2.940735817,2.178883358,-14.40673175,16.426134,58.90251067
0.025789859,0.379603922,0.0,0.003682989,326.3361206,-348.9577026,0.001844501,32.64494705,-6.15e-05,-0.026092529,-0.039215151,0.480874002,9.810285568,-0.000968108,0.000280896,0.081885219,2.211949348,11.04453968,-7.069159523,12.407459,28.99405704
-0.018529003,0.654230297,0.0,0.003651695,-495.0498962,310.0236511,0.001835461,67.56307983,0.00144117,0.126912102,0.043718696,-3.271107435,9.802716255,-0.000137038,0.000301743,-0.137240887,1.93689847,0.311631026,-20.94570247,13.501149,87.05675172
